Date,Open,High,Low,Close,Adj Close,Volume
2012-03-22,2.423820,2.499370,2.408080,2.455300,2.455300,79428005
2012-03-23,2.458450,2.497480,2.345130,2.367160,2.367160,88930353
2012-03-26,2.326870,2.435150,2.304840,2.373460,2.373460,81814512
2012-03-27,2.392970,2.466000,2.362130,2.406820,2.406820,86340483
2012-03-28,2.385420,2.472930,2.356460,2.384160,2.384160,115989509
2012-03-29,2.296020,2.326240,2.203480,2.250690,2.250690,98632110
2012-03-30,2.247540,2.280910,2.195920,2.253840,2.253840,60316217
2012-04-05,2.262650,2.479220,2.259510,2.471040,2.471040,139794955
2012-04-06,2.442710,2.486780,2.435150,2.479220,2.479220,89195076
2012-04-09,2.447750,2.509440,2.405570,2.413120,2.413120,76271790
2012-04-10,2.393600,2.477340,2.304840,2.471040,2.471040,100734881
2012-04-11,2.426970,2.491820,2.401790,2.442710,2.442710,79572327
2012-04-12,2.457820,2.479220,2.408080,2.466630,2.466630,83329909
2012-04-13,2.466630,2.466630,2.466630,2.466630,2.466630,0
2012-04-16,2.467890,2.637870,2.466630,2.500000,2.500000,145297157
2012-04-17,2.474190,2.474190,2.386050,2.416900,2.416900,103193645
2012-04-18,2.420670,2.466630,2.360870,2.464740,2.464740,89689545
2012-04-19,2.435780,2.460970,2.391090,2.426970,2.426970,59325818
2012-04-20,2.422560,2.485520,2.405570,2.442710,2.442710,82571496
2012-04-23,2.442710,2.442710,2.442710,2.442710,2.442710,0
2012-04-24,2.198440,2.294760,2.198440,2.198440,2.198440,163867602
2012-04-25,2.196550,2.196550,2.041050,2.101490,2.101490,133227144
2012-04-26,2.095190,2.132960,2.068750,2.068750,2.068750,61944788
2012-04-27,2.059300,2.151850,2.059300,2.127930,2.127930,85294887
2012-05-02,2.144930,2.161920,2.057420,2.134220,2.134220,81547184
2012-05-03,2.132330,2.239990,2.097710,2.208510,2.208510,90849808
2012-05-04,2.191510,2.290360,2.189000,2.240620,2.240620,80329612
2012-05-07,2.234950,2.336940,2.224250,2.335680,2.335680,93997953
2012-05-08,2.329390,2.454670,2.297910,2.301060,2.301060,135099677
2012-05-09,2.267690,2.277760,2.203480,2.211660,2.211660,76438906
2012-05-10,2.238100,2.378490,2.234950,2.349530,2.349530,101772869
2012-05-11,2.355830,2.486780,2.316800,2.403680,2.403680,124050226
2012-05-14,2.417530,2.494330,2.391090,2.408080,2.408080,111780345
2012-05-15,2.377860,2.415640,2.347020,2.401160,2.401160,54244479
2012-05-16,2.392340,2.494960,2.386680,2.436410,2.436410,90847822
2012-05-17,2.433270,2.451520,2.360870,2.435780,2.435780,68347819
2012-05-18,2.411230,2.464740,2.313650,2.313650,2.313650,80019652
2012-05-21,2.304840,2.327500,2.217330,2.248170,2.248170,66120818
2012-05-22,2.263280,2.301690,2.251320,2.297910,2.297910,44461190
2012-05-23,2.328130,2.391710,2.302320,2.345760,2.345760,79923077
2012-05-24,2.348280,2.382900,2.317430,2.350790,2.350790,57016396
2012-05-25,2.335680,2.370310,2.272100,2.304210,2.304210,49327190
2012-05-28,2.285950,2.290360,2.214810,2.274620,2.274620,43527481
2012-05-29,2.273990,2.387940,2.260140,2.375350,2.375350,73273622
2012-05-30,2.389830,2.479850,2.353310,2.452150,2.452150,84545083
2012-05-31,2.442710,2.637250,2.425080,2.575550,2.575550,108493612
2012-06-01,2.562330,2.707130,2.550990,2.581210,2.581210,91220953
2012-06-04,2.544070,2.804080,2.525180,2.706500,2.706500,127978149
2012-06-05,2.727270,2.820450,2.657390,2.770710,2.770710,94229494
2012-06-06,2.781420,2.826740,2.699570,2.722870,2.722870,74070157
2012-06-07,2.770080,2.801560,2.600100,2.637870,2.637870,123572038
2012-06-08,2.650470,2.901660,2.618990,2.901660,2.901660,203809587
2012-06-11,2.916140,2.946360,2.814150,2.938810,2.938810,140716307
2012-06-12,2.899140,3.077310,2.873960,2.958950,2.958950,141034558
2012-06-13,2.873210,3.040670,2.870810,2.939000,2.939000,103717829
2012-06-14,2.944980,3.179430,2.943780,2.952150,2.952150,147366617
2012-06-15,2.894740,2.989230,2.728470,2.775120,2.775120,133582098
2012-06-18,2.764350,3.011960,2.751200,2.994020,2.994020,146478877
2012-06-19,2.977270,3.120810,2.942580,2.997610,2.997610,138683478
2012-06-20,2.972490,3.177030,2.948560,3.059810,3.059810,167967797
2012-06-21,3.026320,3.116030,2.971290,3.014350,3.014350,102428407
2012-06-25,2.970100,3.009570,2.862440,2.978470,2.978470,80938116
2012-06-26,2.947370,2.984450,2.751200,2.861240,2.861240,85368724
2012-06-27,2.852870,2.942580,2.787080,2.790670,2.790670,66973096
2012-06-28,2.809810,2.811000,2.655500,2.660290,2.660290,88700661
2012-06-29,2.643540,2.855260,2.631580,2.834930,2.834930,100221978
2012-07-02,2.848090,2.910290,2.815790,2.881580,2.881580,60788703
2012-07-03,2.883970,2.934210,2.812200,2.927030,2.927030,79109793
2012-07-04,2.930620,3.062200,2.912680,2.972490,2.972490,84564049
2012-07-05,2.955740,3.005980,2.901910,2.931820,2.931820,55762671
2012-07-06,2.954550,3.027510,2.870810,2.992820,2.992820,77665302
2012-07-09,2.992820,3.026320,2.893540,2.893540,2.893540,61482365
2012-07-10,2.842110,2.879190,2.776320,2.807420,2.807420,58111337
2012-07-11,2.800240,2.864830,2.782300,2.840910,2.840910,37002605
2012-07-12,2.822970,3.110050,2.776320,3.059810,3.059810,110484831
2012-07-13,3.050240,3.095690,2.979670,3.017940,3.017940,77972047
2012-07-16,2.976080,3.010770,2.845690,2.858850,2.858850,92267212
2012-07-17,2.870810,3.047850,2.869620,3.037080,3.037080,87080501
2012-07-18,3.011960,3.062200,2.906700,3.002390,3.002390,73575908
2012-07-19,2.964110,3.108850,2.964110,3.008370,3.008370,87936339
2012-07-20,2.994020,3.061000,2.918660,2.930620,2.930620,67488891
2012-07-23,2.888760,2.958130,2.825360,2.919860,2.919860,48490482
2012-07-24,2.877990,2.929430,2.833730,2.880380,2.880380,44607664
2012-07-25,2.888760,3.047850,2.882780,2.962920,2.962920,101259144
2012-07-26,2.924640,3.081340,2.924640,3.009570,3.009570,92095506
2012-07-27,3.039470,3.265550,3.000000,3.208130,3.208130,165450216
2012-07-30,3.208130,3.227270,2.887560,2.918660,2.918660,144435401
2012-07-31,2.870810,2.893540,2.746410,2.748800,2.748800,105728434
2012-08-01,2.750000,2.863640,2.747610,2.802630,2.802630,62257237
2012-08-02,2.787080,2.858850,2.767940,2.807420,2.807420,55578391
2012-08-03,2.828950,2.944980,2.791870,2.942580,2.942580,81394230
2012-08-06,2.918660,3.047850,2.882780,3.000000,3.000000,77500602
2012-08-07,3.003590,3.080140,2.958130,3.032300,3.032300,86842433
2012-08-08,2.998800,3.026320,2.955740,2.978470,2.978470,54152551
2012-08-09,2.978470,3.031100,2.930620,3.002390,3.002390,57987752
2012-08-10,3.016750,3.035890,2.930620,2.947370,2.947370,50302872
2012-08-13,2.940190,2.940190,2.858850,2.863640,2.863640,46042808
2012-08-14,2.857660,2.949760,2.857660,2.949760,2.949760,51505566
2012-08-15,2.941390,2.943780,2.860050,2.867220,2.867220,34762050
2012-08-16,2.866030,2.898330,2.754780,2.785890,2.785890,38772676
2012-08-17,2.803830,2.858850,2.784690,2.819380,2.819380,26147747
2012-08-20,2.819380,2.864830,2.782300,2.845690,2.845690,35906626
2012-08-21,2.845690,2.965310,2.828950,2.961720,2.961720,71684533
2012-08-22,2.968900,3.015550,2.918660,2.935410,2.935410,64974789
2012-08-23,2.964110,3.011960,2.940190,2.966510,2.966510,55242211
2012-08-24,2.956940,2.956940,2.757180,2.760770,2.760770,75219250
2012-08-27,2.779900,2.833730,2.763160,2.769140,2.769140,31249914
2012-08-28,2.783490,2.839710,2.710530,2.799040,2.799040,39657240
2012-08-29,2.789470,2.828950,2.763160,2.765550,2.765550,32420698
2012-08-30,2.748800,2.795450,2.489230,2.511960,2.511960,67054531
2012-08-31,2.513160,2.557420,2.454550,2.520330,2.520330,35939322
2012-09-03,2.522730,2.656700,2.491630,2.631580,2.631580,48362725
2012-09-04,2.637560,2.710530,2.593300,2.602870,2.602870,39840324
2012-09-05,2.581340,2.696170,2.550240,2.660290,2.660290,36806488
2012-09-06,2.690190,2.723680,2.657890,2.684210,2.684210,26761187
2012-09-07,2.698560,2.830140,2.698560,2.789470,2.789470,63420564
2012-09-10,2.790670,2.821770,2.763160,2.777510,2.777510,38645011
2012-09-11,2.799040,2.820570,2.773920,2.811000,2.811000,58981496
2012-09-12,2.821770,2.833730,2.709330,2.776320,2.776320,50277549
2012-09-13,2.775120,2.775120,2.711720,2.712920,2.712920,29672156
2012-09-14,2.717700,2.750000,2.620810,2.712920,2.712920,34779807
2012-09-17,2.712920,2.712920,2.712920,2.712920,2.712920,0
2012-09-18,2.712920,2.712920,2.712920,2.712920,2.712920,0
2012-09-19,2.712920,2.712920,2.712920,2.712920,2.712920,0
2012-09-20,2.811000,2.857660,2.706940,2.727270,2.727270,113627463
2012-09-21,2.691390,2.691390,2.466510,2.531100,2.531100,58780815
2012-09-24,2.476080,2.555020,2.440190,2.482060,2.482060,34321829
2012-09-25,2.467700,2.527510,2.334930,2.372010,2.372010,43041117
2012-09-26,2.357660,2.381580,2.248800,2.263160,2.263160,39294691
2012-09-27,2.263160,2.385170,2.263160,2.326560,2.326560,43703839
2012-09-28,2.331340,2.351670,2.300240,2.330140,2.330140,39152864
2012-10-08,2.336120,2.427030,2.332540,2.373210,2.373210,31138107
2012-10-09,2.381580,2.507180,2.381580,2.504780,2.504780,42644535
2012-10-10,2.489230,2.547850,2.480860,2.528710,2.528710,35576523
2012-10-11,2.504780,2.511960,2.447370,2.454550,2.454550,30000528
2012-10-12,2.476080,2.546650,2.412680,2.473680,2.473680,29598203
2012-10-15,2.488040,2.500000,2.409090,2.471290,2.471290,20844305
2012-10-16,2.458130,2.484450,2.425840,2.433010,2.433010,24762788
2012-10-17,2.428230,2.470100,2.406700,2.449760,2.449760,23695492
2012-10-18,2.444980,2.482060,2.430620,2.482060,2.482060,40333572
2012-10-19,2.476080,2.497610,2.440190,2.442580,2.442580,25047947
2012-10-22,2.443780,2.489230,2.442580,2.477270,2.477270,36970461
2012-10-23,2.496410,2.508370,2.453350,2.460530,2.460530,28089165
2012-10-24,2.477270,2.479670,2.417460,2.429430,2.429430,19965703
2012-10-25,2.416270,2.428230,2.305020,2.305020,2.305020,38546196
2012-10-26,2.300240,2.328950,2.275120,2.282300,2.282300,20097716
2012-10-29,2.279900,2.361240,2.279900,2.318180,2.318180,20953880
2012-10-30,2.318180,2.368420,2.295450,2.319380,2.319380,23542713
2012-10-31,2.340910,2.350480,2.306220,2.333730,2.333730,19903488
2012-11-01,2.350480,2.376790,2.318180,2.363640,2.363640,32469454
2012-11-02,2.358850,2.368420,2.297850,2.322970,2.322970,28880581
2012-11-05,2.309810,2.328950,2.282300,2.284690,2.284690,20695464
2012-11-06,2.276320,2.291870,2.174640,2.222490,2.222490,32337374
2012-11-07,2.223680,2.264350,2.216510,2.258370,2.258370,20174477
2012-11-08,2.228470,2.325360,2.177030,2.272730,2.272730,40662304
2012-11-09,2.277510,2.290670,2.204550,2.209330,2.209330,18707473
2012-11-12,2.202150,2.215310,2.126790,2.157890,2.157890,28577305
2012-11-13,2.174640,2.373210,2.174640,2.264350,2.264350,79378425
2012-11-14,2.266750,2.269140,2.142340,2.190190,2.190190,40129437
2012-11-15,2.160290,2.187800,2.126790,2.145930,2.145930,23996502
2012-11-16,2.147130,2.209330,2.093300,2.165070,2.165070,28203914
2012-11-19,2.173450,2.173450,2.105260,2.153110,2.153110,17192683
2012-11-20,2.153110,2.169860,2.129190,2.132780,2.132780,12961703
2012-11-21,2.118420,2.150720,2.043060,2.100480,2.100480,31793523
2012-11-22,2.087320,2.087320,1.985650,2.003590,2.003590,32965896
2012-11-23,2.004780,2.016750,1.961720,1.972490,1.972490,26260866
2012-11-26,1.965310,2.005980,1.928230,1.970100,1.970100,25833194
2012-11-27,1.943780,1.966510,1.839710,1.842110,1.842110,35057551
2012-11-28,1.839710,1.839710,1.740430,1.746410,1.746410,37158586
2012-11-29,1.746410,1.781100,1.686600,1.698560,1.698560,26875017
2012-11-30,1.698560,1.732060,1.691390,1.728470,1.728470,24228550
2012-12-03,1.726080,1.732060,1.663880,1.663880,1.663880,21085625
2012-12-04,1.685410,1.808610,1.681820,1.767940,1.767940,46361098
2012-12-05,1.745220,1.885170,1.745220,1.836120,1.836120,59336219
2012-12-06,1.830140,1.864830,1.812200,1.825360,1.825360,29958160
2012-12-07,1.819380,1.900720,1.803830,1.889950,1.889950,39535961
2012-12-10,1.886360,1.931820,1.854070,1.919860,1.919860,42072636
2012-12-11,1.901910,1.933010,1.876790,1.892340,1.892340,29018011
2012-12-12,1.883970,1.916270,1.868420,1.887560,1.887560,21830234
2012-12-13,1.877990,1.924640,1.864830,1.873210,1.873210,22644765
2012-12-14,1.864830,1.956940,1.860050,1.950960,1.950960,43755044
2012-12-17,1.955740,1.983250,1.921050,1.952150,1.952150,31997540
2012-12-18,1.953350,2.021530,1.948560,1.982060,1.982060,46355355
2012-12-19,1.994020,2.078950,1.994020,2.033490,2.033490,43594632
2012-12-20,2.039470,2.043060,1.991630,2.021530,2.021530,33037307
2012-12-21,2.008370,2.116030,2.008370,2.093300,2.093300,47577938
2012-12-24,2.105260,2.113640,2.070570,2.081340,2.081340,25474617
2012-12-25,2.081340,2.133970,2.072970,2.100480,2.100480,32324834
2012-12-26,2.100480,2.258370,2.098090,2.228470,2.228470,60880261
2012-12-27,2.232060,2.295450,2.200960,2.214110,2.214110,44234365
2012-12-28,2.216510,2.266750,2.198560,2.247610,2.247610,28419243
2012-12-31,2.258370,2.288280,2.214110,2.247610,2.247610,32027310
2013-01-04,2.263160,2.272730,2.141150,2.171050,2.171050,39961460
2013-01-07,2.153110,2.215310,2.107660,2.210530,2.210530,37820840
2013-01-08,2.206940,2.244020,2.153110,2.215310,2.215310,35970020
2013-01-09,2.215310,2.266750,2.198560,2.235650,2.235650,35388398
2013-01-10,2.220100,2.358850,2.220100,2.358850,2.358850,70223355
2013-01-11,2.357660,2.415070,2.282300,2.300240,2.300240,56718252
2013-01-14,2.287080,2.412680,2.281100,2.388760,2.388760,44123962
2013-01-15,2.407890,2.488040,2.389950,2.412680,2.412680,39605968
2013-01-16,2.428230,2.583730,2.422250,2.504780,2.504780,63226938
2013-01-17,2.479670,2.529900,2.440190,2.454550,2.454550,33650078
2013-01-18,2.452150,2.494020,2.416270,2.473680,2.473680,30969168
2013-01-21,2.484450,2.657890,2.442580,2.604070,2.604070,63958764
2013-01-22,2.624400,2.650720,2.547850,2.583730,2.583730,58961524
2013-01-23,2.553830,2.616030,2.488040,2.549040,2.549040,39222110
2013-01-24,2.522730,2.611240,2.386360,2.488040,2.488040,65850699
2013-01-25,2.471290,2.495220,2.417460,2.449760,2.449760,31151951
2013-01-28,2.492820,2.558610,2.476080,2.521530,2.521530,41108335
2013-01-29,2.546650,2.605260,2.511960,2.600480,2.600480,41682667
2013-01-30,2.607660,2.622010,2.547850,2.565790,2.565790,38204882
2013-01-31,2.581340,2.616030,2.458130,2.473680,2.473680,42837868
2013-02-01,2.464110,2.508370,2.433010,2.489230,2.489230,24440201
2013-02-04,2.511960,2.540670,2.374400,2.419860,2.419860,35875293
2013-02-05,2.381580,2.459330,2.380380,2.419860,2.419860,22221197
2013-02-06,2.430620,2.470100,2.424640,2.456940,2.456940,23842954
2013-02-07,2.456940,2.551440,2.443780,2.543060,2.543060,36479152
2013-02-08,2.523920,2.595690,2.498800,2.569380,2.569380,40518186
2013-02-18,2.595690,2.700960,2.541870,2.685410,2.685410,64937729
2013-02-19,2.679430,2.700960,2.617220,2.656700,2.656700,38906604
2013-02-20,2.651910,2.787080,2.651910,2.755980,2.755980,49204435
2013-02-21,2.739230,2.811000,2.644740,2.655500,2.655500,60198303
2013-02-22,2.661480,2.745220,2.655500,2.681820,2.681820,31538727
2013-02-25,2.673450,2.805020,2.673450,2.795450,2.795450,41432260
2013-02-26,2.793060,2.913880,2.764350,2.808610,2.808610,57984199
2013-02-27,2.825360,2.881580,2.751200,2.843300,2.843300,32460166
2013-02-28,2.894740,2.986840,2.856460,2.882780,2.882780,46904390
2013-03-01,2.858850,3.032300,2.846890,3.005980,3.005980,55945195
2013-03-04,3.010770,3.047850,2.930620,3.038280,3.038280,57908942
2013-03-05,3.049040,3.179430,2.930620,3.165070,3.165070,53078935
2013-03-06,3.187800,3.478470,3.133970,3.404310,3.404310,76493263
2013-03-07,3.418660,3.480860,3.181820,3.308610,3.308610,72292464
2013-03-08,3.325360,3.370810,3.092110,3.133970,3.133970,75564225
2013-03-11,3.095690,3.204550,3.051440,3.145930,3.145930,33426573
2013-03-12,3.131580,3.202150,2.966510,3.019140,3.019140,47945352
2013-03-13,3.007180,3.050240,2.942580,3.008370,3.008370,30438935
2013-03-14,2.992820,3.062200,2.990430,3.028710,3.028710,29937427
2013-03-15,3.032300,3.301440,3.015550,3.220100,3.220100,58614342
2013-03-18,3.241630,3.373210,3.209330,3.349280,3.349280,73330216
2013-03-19,3.373210,3.398330,3.209330,3.238040,3.238040,46147868
2013-03-20,3.238040,3.372010,3.215310,3.342110,3.342110,41539619
2013-03-21,3.343300,3.468900,3.314590,3.447370,3.447370,54338118
2013-03-22,3.421050,3.515550,3.361240,3.361240,3.361240,40404005
2013-03-25,3.358850,3.407890,3.244020,3.395930,3.395930,41243942
2013-03-26,3.361240,3.404310,3.289470,3.352870,3.352870,37094741
2013-03-27,3.349280,3.383970,3.265550,3.307420,3.307420,29507564
2013-03-28,3.253590,3.265550,2.977270,3.110050,3.110050,45331991
2013-03-29,3.116030,3.221290,3.111240,3.150720,3.150720,33112747
2013-04-01,3.151910,3.296650,3.133970,3.276320,3.276320,27650248
2013-04-02,3.325360,3.370810,3.095690,3.154310,3.154310,56566635
2013-04-03,3.127990,3.133970,2.964110,2.994020,2.994020,56926366
2013-04-08,2.978470,3.211720,2.922250,3.200960,3.200960,48620455
2013-04-09,3.205740,3.364830,3.149520,3.301440,3.301440,50976696
2013-04-10,3.288280,3.325360,3.181820,3.287080,3.287080,27861505
2013-04-11,3.313400,3.439000,3.264350,3.301440,3.301440,43866541
2013-04-12,3.302630,3.342110,3.220100,3.235650,3.235650,29095458
2013-04-15,3.264350,3.264350,3.133970,3.250000,3.250000,19395693
2013-04-16,3.175840,3.321770,3.175840,3.320570,3.320570,26525878
2013-04-17,3.313400,3.492820,3.295450,3.454550,3.454550,64592202
2013-04-18,3.430620,3.644740,3.409090,3.587320,3.587320,81381966
2013-04-19,3.588520,3.848090,3.540670,3.776320,3.776320,78936314
2013-04-22,3.738040,4.133970,3.709330,4.127990,4.127990,104555492
2013-04-23,4.126790,4.168660,3.954550,4.055020,4.055020,82630306
2013-04-24,4.090910,4.412680,4.066990,4.412680,4.412680,96973817
2013-04-25,4.437800,4.569380,3.971290,3.990430,3.990430,132676442
2013-04-26,4.020330,4.267940,3.876790,4.230860,4.230860,127129298
2013-05-02,4.234450,4.545450,4.190190,4.479670,4.479670,94544501
2013-05-03,4.497610,4.681820,4.377990,4.595690,4.595690,83386643
2013-05-06,4.593300,4.718900,4.452150,4.623210,4.623210,81524194
2013-05-07,4.575360,4.599280,4.392340,4.470100,4.470100,61919643
2013-05-08,4.781100,4.917460,4.557420,4.917460,4.917460,176627670
2013-05-09,5.133970,5.409090,5.119620,5.409090,5.409090,209209892
2013-05-10,5.263160,5.328950,4.964110,5.238040,5.238040,167451567
2013-05-13,5.143540,5.448560,5.119620,5.263160,5.263160,94937162
2013-05-14,5.215310,5.215310,4.736840,4.736840,4.736840,159345602
2013-05-15,4.665070,5.102870,4.647130,5.059810,5.059810,123242876
2013-05-16,4.967700,5.220100,4.820570,5.122010,5.122010,127668292
2013-05-17,5.035890,5.276320,4.971290,5.105260,5.105260,74351013
2013-05-20,5.093300,5.616030,5.075360,5.526320,5.526320,125789098
2013-05-21,5.478470,5.773920,5.332540,5.705740,5.705740,95418614
2013-05-22,5.454550,5.592110,5.263160,5.391150,5.391150,95202141
2013-05-23,5.370810,5.583730,5.215310,5.305020,5.305020,66644322
2013-05-24,5.342110,5.546650,5.311000,5.466510,5.466510,58090220
2013-05-27,5.550240,5.704550,5.466510,5.545450,5.545450,46618896
2013-05-28,5.545450,5.545450,5.545450,5.545450,5.545450,0
2013-05-29,5.239230,5.418660,5.084930,5.284690,5.284690,96501360
2013-05-30,5.245220,5.562200,5.093300,5.093300,5.093300,101460696
2013-05-31,4.988040,5.071770,4.833730,4.925840,4.925840,87235094
2013-06-03,4.976080,5.083730,4.868420,5.017940,5.017940,54246192
2013-06-04,5.007180,5.007180,4.516750,4.694980,4.694980,94848621
2013-06-05,4.770450,4.927270,4.686360,4.768180,4.768180,58586801
2013-06-06,4.713640,5.243180,4.713640,5.106820,5.106820,127568311
2013-06-07,5.109090,5.477270,5.029550,5.445450,5.445450,118152404
2013-06-13,5.409090,5.990910,5.170450,5.990910,5.990910,154356396
2013-06-14,5.795450,6.590910,5.795450,6.434090,6.434090,163993922
2013-06-17,6.500000,6.786360,6.131820,6.250000,6.250000,207237637
2013-06-18,6.181820,6.568180,6.054550,6.436360,6.436360,124638158
2013-06-19,6.318180,6.693180,6.172730,6.227270,6.227270,128263511
2013-06-20,6.034090,6.447730,5.954550,6.072730,6.072730,96259856
2013-06-21,5.909090,6.034090,5.586360,5.909090,5.909090,106131626
2013-06-24,5.911360,5.950000,5.318180,5.318180,5.318180,98657548
2013-06-25,5.045450,5.727270,4.786360,5.625000,5.625000,192271886
2013-06-26,5.456820,6.188640,5.434090,6.188640,6.188640,183459179
2013-06-27,6.279550,6.431820,5.795450,6.022730,6.022730,170087157
2013-06-28,5.897730,6.179550,5.763640,5.897730,5.897730,106019637
2013-07-01,5.897730,6.265910,5.768180,6.215910,6.215910,123525046
2013-07-02,6.218180,6.772730,6.159090,6.597730,6.597730,159721439
2013-07-03,6.618180,7.256820,6.425000,7.256820,7.256820,222888393
2013-07-04,7.363640,7.531820,7.061360,7.177270,7.177270,165447674
2013-07-05,7.159090,7.452270,6.590910,6.590910,6.590910,140366666
2013-07-08,6.363640,6.997730,6.168180,6.895450,6.895450,148527553
2013-07-09,6.859090,7.125000,6.681820,7.063640,7.063640,123196762
2013-07-10,6.977270,7.218180,6.806820,6.852270,6.852270,125577914
2013-07-11,6.886360,7.136360,6.590910,7.036360,7.036360,122366609
2013-07-12,6.975000,7.470450,6.931820,7.090910,7.090910,151761619
2013-07-15,7.113640,7.340910,6.945450,7.284090,7.284090,120752016
2013-07-16,7.331820,7.722730,7.331820,7.456820,7.456820,109959665
2013-07-17,7.477270,7.538640,7.106820,7.302270,7.302270,117629956
2013-07-18,7.243180,7.409090,7.090910,7.118180,7.118180,78644738
2013-07-19,7.118180,7.436360,6.954550,7.045450,7.045450,106784269
2013-07-22,6.922730,7.245450,6.852270,7.202270,7.202270,77619344
2013-07-23,7.184090,7.356820,7.090910,7.261360,7.261360,80817814
2013-07-24,7.363640,7.772730,7.313640,7.620450,7.620450,133015340
2013-07-25,7.636360,7.636360,6.909090,6.913640,6.913640,143455871
2013-07-26,6.909090,7.056820,6.563640,6.856820,6.856820,90877886
2013-07-29,6.686360,6.956820,6.590910,6.606820,6.606820,54268430
2013-07-30,6.590910,6.725000,6.029550,6.363640,6.363640,73014207
2013-07-31,6.340910,6.475000,6.181820,6.261360,6.261360,45008735
2013-08-01,6.295450,6.754550,6.245450,6.679550,6.679550,78295606
2013-08-02,6.743180,6.934090,6.636360,6.700000,6.700000,68237510
2013-08-05,6.611360,6.752270,6.363640,6.568180,6.568180,63857402
2013-08-06,6.543180,6.768180,6.543180,6.693180,6.693180,55627392
2013-08-07,6.738640,6.795450,6.386360,6.395450,6.395450,58634594
2013-08-08,6.363640,6.534090,6.245450,6.431820,6.431820,51985666
2013-08-09,6.404550,6.495450,6.156820,6.245450,6.245450,48467562
2013-08-12,6.206820,6.347730,5.913640,6.059090,6.059090,68339374
2013-08-13,6.093180,6.665910,6.093180,6.665910,6.665910,100360594
2013-08-14,6.772730,6.965910,6.563640,6.865910,6.865910,129334106
2013-08-15,6.818180,6.877270,6.670450,6.740910,6.740910,56000397
2013-08-16,6.643180,7.163640,6.590910,6.809090,6.809090,102759395
2013-08-19,6.693180,7.011360,6.618180,6.920450,6.920450,70176924
2013-08-20,7.000000,7.136360,6.786360,6.968180,6.968180,62017045
2013-08-21,6.968180,7.000000,6.745450,6.788640,6.788640,53635886
2013-08-22,6.806820,7.125000,6.738640,6.997730,6.997730,86685284
2013-08-23,7.000000,7.438640,6.938640,7.250000,7.250000,118974618
2013-08-26,7.120450,7.386360,7.077270,7.236360,7.236360,70786223
2013-08-27,7.236360,7.236360,7.236360,7.236360,7.236360,0
2013-08-28,7.236360,7.236360,7.236360,7.236360,7.236360,0
2013-08-29,7.236360,7.236360,7.236360,7.236360,7.236360,0
2013-08-30,7.236360,7.236360,7.236360,7.236360,7.236360,0
2013-09-02,7.236360,7.236360,7.236360,7.236360,7.236360,0
2013-09-03,7.236360,7.236360,7.236360,7.236360,7.236360,0
2013-09-04,7.236360,7.236360,7.236360,7.236360,7.236360,0
2013-09-05,7.236360,7.236360,7.236360,7.236360,7.236360,0
2013-09-06,7.236360,7.236360,7.236360,7.236360,7.236360,0
2013-09-09,7.236360,7.236360,7.236360,7.236360,7.236360,0
2013-09-10,7.236360,7.236360,7.236360,7.236360,7.236360,0
2013-09-11,7.236360,7.236360,7.236360,7.236360,7.236360,0
2013-09-12,7.236360,7.236360,7.236360,7.236360,7.236360,0
2013-09-13,7.236360,7.236360,7.236360,7.236360,7.236360,0
2013-09-16,7.236360,7.236360,7.236360,7.236360,7.236360,0
2013-09-17,7.236360,7.236360,7.236360,7.236360,7.236360,0
2013-09-18,7.236360,7.236360,7.236360,7.236360,7.236360,0
2013-09-23,7.236360,7.236360,7.236360,7.236360,7.236360,0
2013-09-24,7.236360,7.236360,7.236360,7.236360,7.236360,0
2013-09-25,7.236360,7.236360,7.236360,7.236360,7.236360,0
2013-09-26,7.236360,7.236360,7.236360,7.236360,7.236360,0
2013-09-27,7.236360,7.236360,7.236360,7.236360,7.236360,0
2013-09-30,7.236360,7.236360,7.236360,7.236360,7.236360,0
2013-10-08,7.959090,7.959090,7.959090,7.959090,7.959090,3150497
2013-10-09,8.754550,8.754550,8.754550,8.754550,8.754550,2137300
2013-10-10,9.629550,9.629550,9.343180,9.629550,9.629550,219050775
2013-10-11,9.629550,9.629550,9.629550,9.629550,9.629550,0
2013-10-14,9.079550,10.311400,8.888640,9.675000,9.675000,154050169
2013-10-15,9.772730,10.584100,9.545450,10.045500,10.045500,107479196
2013-10-16,10.045500,10.375000,9.163640,9.954550,9.954550,107616841
2013-10-17,9.954550,10.409100,9.681820,9.777270,9.777270,86582338
2013-10-18,9.568180,10.754500,9.568180,10.754500,10.754500,103520468
2013-10-21,11.018200,11.829500,10.800000,11.659100,11.659100,97480209
2013-10-22,11.465900,11.659100,10.493200,10.493200,10.493200,74281865
2013-10-23,9.727270,9.831820,9.443180,9.443180,9.443180,129613735
2013-10-24,9.445450,9.861360,9.204550,9.527270,9.527270,69717732
2013-10-25,9.461360,9.529550,8.575000,8.613640,8.613640,125636694
2013-10-28,8.411360,9.454550,8.190910,9.254550,9.254550,107915535
2013-10-29,9.336360,9.734090,8.631820,9.534090,9.534090,106009358
2013-10-30,9.338640,9.584090,9.045450,9.254550,9.254550,65514456
2013-10-31,9.136360,9.138640,8.329550,8.347730,8.347730,74794522
2013-11-01,8.150000,8.697730,7.854550,8.350000,8.350000,67031914
2013-11-04,8.350000,8.436360,8.022730,8.065910,8.065910,47507381
